timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,asn,behavior_type
2025-01-12T01:44:48+00:00,192.0.2.63,203.0.113.236,61045,8333,synthetic_tx_00001587,"[""synthetic_wallet_001563""]","[""synthetic_wallet_001494""]",[1.91374009],[1.91359601],0.00014406,P2PKH,NL,64514,LAYERING_LIKE
2025-01-13T16:29:48+00:00,203.0.113.144,198.51.100.42,29590,8333,synthetic_tx_00001588,"[""synthetic_wallet_002152""]","[""synthetic_wallet_001046""]",[0.41512188],[0.41490083],0.00022103,P2SH_P2WPKH,SG,64513,NORMAL
2025-01-14T18:57:04+00:00,203.0.113.19,203.0.113.175,41718,8333,synthetic_tx_00001589,"[""synthetic_wallet_001277""]","[""synthetic_wallet_000683""]",[0.2136083],[0.21229928],0.001309,P2SH_P2WPKH,IN,64518,NORMAL
2025-01-15T06:06:50+00:00,198.51.100.173,192.0.2.234,13828,8333,synthetic_tx_00001590,"[""synthetic_wallet_001927""]","[""synthetic_wallet_001734""]",[0.6288008],[0.62758726],0.00121352,P2PKH,FR,64518,NORMAL
2025-01-16T06:30:26+00:00,198.51.100.162,198.51.100.100,37294,18444,synthetic_tx_00001591,"[""synthetic_wallet_000416""]","[""synthetic_wallet_001104""]",[1.35818565],[1.35701483],0.0011708,P2SH_P2WPKH,CA,64517,NORMAL
2025-01-17T00:19:06+00:00,192.0.2.16,198.51.100.4,18871,8333,synthetic_tx_00001592,"[""synthetic_wallet_000766""]","[""synthetic_wallet_001008""]",[0.84742076],[0.84715477],0.00026597,P2PKH,AU,64517,NORMAL
2025-01-18T04:54:48+00:00,192.0.2.233,192.0.2.115,56502,8333,synthetic_tx_00001593,"[""synthetic_wallet_000233""]","[""synthetic_wallet_001615""]",[0.45915309],[0.45844416],0.00070891,P2WPKH,IN,64514,NORMAL
2025-01-19T08:56:56+00:00,198.51.100.140,198.51.100.142,47779,8333,synthetic_tx_00001594,"[""synthetic_wallet_001144""]","[""synthetic_wallet_001896""]",[1.16461319],[1.16354496],0.00106821,P2PKH,SG,64515,NORMAL
2025-01-20T00:01:15+00:00,192.0.2.46,203.0.113.49,33133,8333,synthetic_tx_00001595,"[""synthetic_wallet_001546""]","[""synthetic_wallet_000557""]",[0.75364611],[0.75284804],0.00079805,P2TR,AU,64517,NORMAL
2025-01-21T16:59:20+00:00,192.0.2.155,203.0.113.144,24219,18444,synthetic_tx_00001596,"[""synthetic_wallet_001655""]","[""synthetic_wallet_002152""]",[2.407157],[2.40574148],0.0014155,P2TR,BR,64516,NORMAL
2025-01-06T10:06:36+00:00,192.0.2.135,192.0.2.171,53769,8333,synthetic_tx_00001597,"[""synthetic_wallet_000135""]","[""synthetic_wallet_001671""]",[9.08158824],[9.08083363],0.00075459,P2PKH,NL,64516,RAPID_TRANSFER
2025-01-23T04:12:23+00:00,192.0.2.6,198.51.100.219,25661,8333,synthetic_tx_00001598,"[""synthetic_wallet_001506""]","[""synthetic_wallet_001223""]",[1.5307696],[1.53014508],0.0006245,P2PKH,GB,64517,NORMAL
2025-01-24T07:50:55+00:00,192.0.2.64,192.0.2.66,10668,8333,synthetic_tx_00001599,"[""synthetic_wallet_000814""]","[""synthetic_wallet_000066""]",[1.11706697],[1.11610565],0.0009613,P2SH_P2WPKH,AU,64515,NORMAL
2025-01-25T08:16:02+00:00,198.51.100.233,192.0.2.252,27188,8333,synthetic_tx_00001600,"[""synthetic_wallet_001237""]","[""synthetic_wallet_001002"",""synthetic_wallet_000583"",""synthetic_wallet_000068""]",[2.26397601],"[0.75452971,0.75452971,0.75452972]",0.00038685,P2TR,US,64518,EXCHANGE_LIKE
2025-01-26T04:44:53+00:00,192.0.2.89,198.51.100.145,63134,8333,synthetic_tx_00001601,"[""synthetic_wallet_000839""]","[""synthetic_wallet_001899""]",[1.06871007],[1.06862354],8.651e-05,P2PKH,BR,64520,NORMAL
2025-01-27T16:56:00+00:00,192.0.2.218,203.0.113.179,58178,8333,synthetic_tx_00001602,"[""synthetic_wallet_000218""]","[""synthetic_wallet_001437""]",[2.27801048],[2.27667876],0.0013317,P2WPKH,DE,64519,NORMAL
2025-01-28T17:22:15+00:00,203.0.113.92,192.0.2.11,56544,8333,synthetic_tx_00001603,"[""synthetic_wallet_002100""]","[""synthetic_wallet_002261""]",[0.14928482],[0.14781258],0.00147222,P2WPKH,ZA,64521,NORMAL
2025-01-29T06:02:30+00:00,203.0.113.14,203.0.113.69,49804,8333,synthetic_tx_00001604,"[""synthetic_wallet_001272""]","[""synthetic_wallet_002077""]",[0.07708765],[0.07692669],0.00016094,P2WPKH,ZA,64513,NORMAL
2025-01-30T22:57:43+00:00,203.0.113.79,192.0.2.146,27462,8333,synthetic_tx_00001605,"[""synthetic_wallet_002087""]","[""synthetic_wallet_000896""]",[1.32667303],[1.32662704],4.597e-05,P2TR,BR,64518,NORMAL
2025-01-31T13:23:50+00:00,203.0.113.80,198.51.100.164,9104,443,synthetic_tx_00001606,"[""synthetic_wallet_001338""]","[""synthetic_wallet_001168""]",[0.17474506],[0.17396471],0.00078033,P2TR,GB,64519,NORMAL
2025-01-19T10:06:46+00:00,192.0.2.10,203.0.113.238,11072,443,synthetic_tx_00001607,"[""synthetic_wallet_000010""]","[""synthetic_wallet_002246""]",[9.13176192],[9.13026392],0.00149798,P2WPKH,AU,64521,RAPID_TRANSFER
2025-02-02T03:23:34+00:00,198.51.100.48,198.51.100.91,15457,8333,synthetic_tx_00001608,"[""synthetic_wallet_001802""]","[""synthetic_wallet_001095"",""synthetic_wallet_000590"",""synthetic_wallet_000583"",""synthetic_wallet_000805""]",[1.56134217],"[0.39023031,0.39023031,0.39023031,0.39023034]",0.00042088,P2WPKH,DE,64513,EXCHANGE_LIKE
2025-02-03T15:13:57+00:00,203.0.113.37,192.0.2.48,55151,443,synthetic_tx_00001609,"[""synthetic_wallet_000545""]","[""synthetic_wallet_000798""]",[1.44477245],[1.44414022],0.00063221,P2WPKH,IN,64516,NORMAL
2025-01-02T10:06:49+00:00,192.0.2.54,198.51.100.19,5355,8333,synthetic_tx_00001610,"[""synthetic_wallet_000054""]","[""synthetic_wallet_000273"",""synthetic_wallet_000671""]",[4.81586301],"[2.40756691,2.40756691]",0.00072917,P2SH_P2WPKH,GB,64515,HIGH_NETWORK_DIVERSITY
2025-01-01T12:28:43+00:00,203.0.113.14,198.51.100.74,56768,8333,synthetic_tx_00001611,"[""synthetic_wallet_002022""]","[""synthetic_wallet_000328"",""synthetic_wallet_001883""]",[1.56115597],"[0.77984328,0.77984328]",0.00146939,P2WPKH,GB,64513,MIXING_LIKE
2025-01-02T22:59:35+00:00,203.0.113.237,203.0.113.97,44785,8333,synthetic_tx_00001612,"[""synthetic_wallet_002245""]","[""synthetic_wallet_001355""]",[1.67910667],[1.67831185],0.0007948,P2WPKH,US,64516,NORMAL
2025-01-08T10:06:52+00:00,192.0.2.200,198.51.100.2,18862,8333,synthetic_tx_00001613,"[""synthetic_wallet_000200""]","[""synthetic_wallet_001006""]",[14.67802679],[14.6773703],0.00065647,P2WPKH,CA,64521,RAPID_TRANSFER
2025-01-04T21:32:34+00:00,192.0.2.158,192.0.2.211,8003,18444,synthetic_tx_00001614,"[""synthetic_wallet_001658""]","[""synthetic_wallet_000211""]",[0.7858391],[0.78454302],0.00129606,P2SH_P2WPKH,DE,64519,NORMAL
2025-01-05T16:54:22+00:00,192.0.2.147,198.51.100.16,46727,8333,synthetic_tx_00001615,"[""synthetic_wallet_000897""]","[""synthetic_wallet_001020""]",[2.26767791],[2.26628807],0.00138982,P2WPKH,JP,64518,LAYERING_LIKE
2025-01-06T20:37:41+00:00,192.0.2.138,192.0.2.219,11670,8333,synthetic_tx_00001616,"[""synthetic_wallet_001638""]","[""synthetic_wallet_001719""]",[0.86147218],[0.86134128],0.00013088,P2PKH,GB,64519,NORMAL
2025-01-13T10:06:56+00:00,192.0.2.15,198.51.100.32,32033,443,synthetic_tx_00001617,"[""synthetic_wallet_000015""]","[""synthetic_wallet_001786""]",[14.68034199],[14.68010244],0.00023953,P2WPKH,NL,64516,RAPID_TRANSFER
2025-01-08T17:54:29+00:00,192.0.2.216,198.51.100.240,15050,8333,synthetic_tx_00001618,"[""synthetic_wallet_000966""]","[""synthetic_wallet_001994""]",[2.32319701],[2.32259644],0.00060055,P2SH_P2WPKH,GB,64517,NORMAL
2025-01-09T05:47:45+00:00,203.0.113.168,203.0.113.120,56939,8333,synthetic_tx_00001619,"[""synthetic_wallet_000676""]","[""synthetic_wallet_001378""]",[1.5150563],[1.51416205],0.00089423,P2PKH,SG,64517,NORMAL
2025-01-10T19:40:27+00:00,192.0.2.35,203.0.113.108,62259,18444,synthetic_tx_00001620,"[""synthetic_wallet_000035""]","[""synthetic_wallet_000616""]",[1.09992941],[1.09858348],0.00134591,P2SH_P2WPKH,BR,64516,NORMAL
2025-01-10T10:07:00+00:00,192.0.2.1,203.0.113.221,45959,18444,synthetic_tx_00001621,"[""synthetic_wallet_000001""]","[""synthetic_wallet_000729"",""synthetic_wallet_000135"",""synthetic_wallet_000548""]",[17.7074341],"[5.90229253,5.90229253,5.90229254]",0.00055648,P2WPKH,US,64512,HIGH_NETWORK_DIVERSITY
2025-01-12T12:01:12+00:00,198.51.100.105,203.0.113.170,6420,18444,synthetic_tx_00001622,"[""synthetic_wallet_000359""]","[""synthetic_wallet_000678"",""synthetic_wallet_001270""]",[0.29492971],"[0.14671759,0.14671759]",0.00149451,P2PKH,BR,64520,EXCHANGE_LIKE
2025-01-13T14:13:51+00:00,192.0.2.38,203.0.113.189,18543,8333,synthetic_tx_00001623,"[""synthetic_wallet_000788""]","[""synthetic_wallet_000697""]",[2.06926776],[2.0685271],0.00074064,P2PKH,CA,64519,LAYERING_LIKE
2025-01-14T02:21:52+00:00,198.51.100.162,203.0.113.60,11338,8333,synthetic_tx_00001624,"[""synthetic_wallet_001166""]","[""synthetic_wallet_000568""]",[1.18272459],[1.1814445],0.00128007,P2PKH,DE,64517,LAYERING_LIKE
2025-01-15T01:09:58+00:00,192.0.2.167,198.51.100.160,11693,8333,synthetic_tx_00001625,"[""synthetic_wallet_000917""]","[""synthetic_wallet_001164""]",[1.01381402],[1.0132994],0.0005146,P2TR,IN,64518,NORMAL
2025-01-16T10:41:29+00:00,203.0.113.77,198.51.100.252,28416,80,synthetic_tx_00001626,"[""synthetic_wallet_002085""]","[""synthetic_wallet_001256""]",[1.65104907],[1.64982524],0.00122381,P2WPKH,JP,64516,NORMAL
2025-01-17T05:39:04+00:00,192.0.2.113,198.51.100.137,58377,8333,synthetic_tx_00001627,"[""synthetic_wallet_000863""]","[""synthetic_wallet_001891"",""synthetic_wallet_000610""]",[0.14015424],"[0.07002834,0.07002835]",9.753e-05,P2PKH,BR,64514,EXCHANGE_LIKE
2025-01-11T10:07:07+00:00,192.0.2.33,198.51.100.48,48120,8333,synthetic_tx_00001628,"[""synthetic_wallet_000033""]","[""synthetic_wallet_000302"",""synthetic_wallet_001159""]",[12.39467824],"[6.19690255,6.19690256]",0.00087311,P2TR,JP,64514,HIGH_NETWORK_DIVERSITY
2025-01-19T11:00:55+00:00,192.0.2.12,192.0.2.159,32037,8333,synthetic_tx_00001629,"[""synthetic_wallet_002262""]","[""synthetic_wallet_002409""]",[2.34671869],[2.34639611],0.00032256,P2WPKH,GB,64513,NORMAL
2025-01-20T02:24:18+00:00,192.0.2.35,203.0.113.157,53690,8333,synthetic_tx_00001630,"[""synthetic_wallet_000785""]","[""synthetic_wallet_001415""]",[0.16983485],[0.16857156],0.00126327,P2SH_P2WPKH,IN,64516,NORMAL
2025-01-11T10:07:10+00:00,192.0.2.119,192.0.2.130,49866,443,synthetic_tx_00001631,"[""synthetic_wallet_000119""]","[""synthetic_wallet_001630""]",[8.12053981],[8.11931428],0.00122551,P2WPKH,BR,64520,RAPID_TRANSFER
2025-01-14T10:07:11+00:00,192.0.2.193,192.0.2.5,22949,8333,synthetic_tx_00001632,"[""synthetic_wallet_000193""]","[""synthetic_wallet_000755"",""synthetic_wallet_000031"",""synthetic_wallet_000674"",""synthetic_wallet_001028""]",[1.72323319],"[0.43047966,0.43047966,0.43047966,0.43047966]",0.00131453,P2SH_P2WPKH,US,64514,HIGH_NETWORK_DIVERSITY
2025-01-23T10:06:59+00:00,192.0.2.224,203.0.113.21,28409,8333,synthetic_tx_00001633,"[""synthetic_wallet_002474""]","[""synthetic_wallet_002029""]",[2.2729019],[2.27181791],0.00108397,P2PKH,DE,64515,NORMAL
2025-01-24T17:34:41+00:00,203.0.113.147,192.0.2.29,14243,8333,synthetic_tx_00001634,"[""synthetic_wallet_001405""]","[""synthetic_wallet_001529"",""synthetic_wallet_001382"",""synthetic_wallet_000012"",""synthetic_wallet_000429""]",[1.94034167],"[0.48472185,0.48472185,0.48472185,0.48472188]",0.00145422,P2WPKH,US,64516,EXCHANGE_LIKE
2025-01-25T21:29:56+00:00,203.0.113.61,203.0.113.168,29528,18444,synthetic_tx_00001635,"[""synthetic_wallet_002069""]","[""synthetic_wallet_002176"",""synthetic_wallet_001601"",""synthetic_wallet_002167""]",[1.55053628],"[0.51653801,0.51653801,0.51653803]",0.00092221,P2PKH,IN,64520,EXCHANGE_LIKE
2025-01-26T10:33:56+00:00,192.0.2.171,203.0.113.234,3941,8333,synthetic_tx_00001636,"[""synthetic_wallet_002421""]","[""synthetic_wallet_002242""]",[1.37004102],[1.3689049],0.0011361,P2PKH,JP,64512,NORMAL
2025-01-27T15:11:29+00:00,198.51.100.4,198.51.100.191,40919,8333,synthetic_tx_00001637,"[""synthetic_wallet_000258""]","[""synthetic_wallet_001945""]",[2.3261686],[2.32479656],0.00137202,P2WPKH,GB,64519,NORMAL
2025-01-28T09:38:14+00:00,192.0.2.163,198.51.100.88,3560,18444,synthetic_tx_00001638,"[""synthetic_wallet_000913""]","[""synthetic_wallet_001842""]",[0.78569214],[0.78471056],0.00098156,P2WPKH,US,64514,LAYERING_LIKE
2025-01-29T08:20:44+00:00,192.0.2.18,203.0.113.167,30466,8333,synthetic_tx_00001639,"[""synthetic_wallet_000018""]","[""synthetic_wallet_002175""]",[0.14933316],[0.14790465],0.00142849,P2PKH,GB,64519,NORMAL
2025-01-30T19:29:17+00:00,198.51.100.58,198.51.100.118,28336,8333,synthetic_tx_00001640,"[""synthetic_wallet_000312""]","[""synthetic_wallet_001122""]",[2.04534046],[2.04451609],0.00082435,P2WPKH,ZA,64513,NORMAL
2025-01-16T10:07:20+00:00,192.0.2.170,192.0.2.211,44362,8333,synthetic_tx_00001641,"[""synthetic_wallet_000170""]","[""synthetic_wallet_000211""]",[17.8001876],[17.79985959],0.00032799,P2PKH,DE,64521,RAPID_TRANSFER
2025-02-01T11:57:48+00:00,192.0.2.94,192.0.2.48,1955,8333,synthetic_tx_00001642,"[""synthetic_wallet_001594""]","[""synthetic_wallet_002298""]",[0.48422996],[0.48324235],0.00098759,P2PKH,AU,64515,LAYERING_LIKE
2025-02-02T00:45:11+00:00,198.51.100.2,198.51.100.213,48931,8333,synthetic_tx_00001643,"[""synthetic_wallet_001006""]","[""synthetic_wallet_001967""]",[0.29367685],[0.29227952],0.00139731,P2WPKH,AU,64517,NORMAL
2025-02-03T05:58:03+00:00,192.0.2.203,192.0.2.248,19949,8333,synthetic_tx_00001644,"[""synthetic_wallet_001703""]","[""synthetic_wallet_001748"",""synthetic_wallet_000836""]",[0.93550258],"[0.46717628,0.46717629]",0.00114999,P2PKH,BR,64514,EXCHANGE_LIKE
2025-02-04T00:07:16+00:00,203.0.113.130,198.51.100.244,51508,443,synthetic_tx_00001645,"[""synthetic_wallet_000638""]","[""synthetic_wallet_000498""]",[2.38628455],[2.38617622],0.00010831,P2SH_P2WPKH,DE,64519,NORMAL
2025-01-01T04:25:17+00:00,198.51.100.95,203.0.113.125,36059,8333,synthetic_tx_00001646,"[""synthetic_wallet_001849""]","[""synthetic_wallet_001383""]",[1.27613453],[1.27488007],0.00125444,P2PKH,US,64520,NORMAL
2025-01-02T12:58:15+00:00,198.51.100.136,198.51.100.88,26444,18444,synthetic_tx_00001647,"[""synthetic_wallet_001140""]","[""synthetic_wallet_000342""]",[1.98305007],[1.98251372],0.00053633,P2WPKH,ZA,64521,NORMAL
2025-01-03T12:27:19+00:00,198.51.100.100,203.0.113.158,36073,8333,synthetic_tx_00001648,"[""synthetic_wallet_000354""]","[""synthetic_wallet_000666"",""synthetic_wallet_000599""]",[0.44283258],"[0.22080394,0.22080395]",0.00122467,P2WPKH,GB,64515,EXCHANGE_LIKE
2025-01-04T03:46:15+00:00,192.0.2.95,198.51.100.19,27399,8333,synthetic_tx_00001649,"[""synthetic_wallet_001595""]","[""synthetic_wallet_001773""]",[2.02782384],[2.02665779],0.00116603,P2SH_P2WPKH,BR,64516,NORMAL
2025-01-05T16:40:11+00:00,198.51.100.227,198.51.100.21,14073,80,synthetic_tx_00001650,"[""synthetic_wallet_001981""]","[""synthetic_wallet_000275"",""synthetic_wallet_000929"",""synthetic_wallet_002026"",""synthetic_wallet_002285""]",[0.99882522],"[0.24946445,0.24946445,0.24946445,0.24946448]",0.00096737,P2TR,US,64512,EXCHANGE_LIKE
2025-01-06T00:37:24+00:00,192.0.2.89,203.0.113.198,43538,8333,synthetic_tx_00001651,"[""synthetic_wallet_002339""]","[""synthetic_wallet_001456""]",[2.46977287],[2.46837131],0.00140154,P2PKH,BR,64520,NORMAL
2025-01-20T10:07:31+00:00,192.0.2.119,203.0.113.43,39879,8333,synthetic_tx_00001652,"[""synthetic_wallet_000119""]","[""synthetic_wallet_000551"",""synthetic_wallet_000395""]",[9.39322952],"[4.69603898,4.69603899]",0.00115153,P2TR,BR,64520,HIGH_NETWORK_DIVERSITY
2025-01-08T04:21:36+00:00,192.0.2.10,203.0.113.138,55761,8333,synthetic_tx_00001653,"[""synthetic_wallet_002260""]","[""synthetic_wallet_001396""]",[1.58111904],[1.58106062],5.84e-05,P2SH_P2WPKH,SG,64521,NORMAL
2025-01-09T01:25:03+00:00,192.0.2.244,198.51.100.198,20698,8333,synthetic_tx_00001654,"[""synthetic_wallet_001744""]","[""synthetic_wallet_001202""]",[2.15370944],[2.1536176],9.182e-05,P2SH_P2WPKH,SG,64515,NORMAL
2025-01-10T15:00:05+00:00,192.0.2.55,198.51.100.146,24865,8333,synthetic_tx_00001655,"[""synthetic_wallet_001555""]","[""synthetic_wallet_001150"",""synthetic_wallet_001393""]",[2.45421015],"[1.22637359,1.2263736]",0.00146294,P2WPKH,FR,64516,EXCHANGE_LIKE
2025-01-11T11:55:59+00:00,192.0.2.167,192.0.2.108,10030,18444,synthetic_tx_00001656,"[""synthetic_wallet_001667""]","[""synthetic_wallet_000108"",""synthetic_wallet_001168""]",[0.50270156],"[0.25127643,0.25127643]",0.00014868,P2PKH,BR,64518,EXCHANGE_LIKE
2025-01-12T12:09:09+00:00,198.51.100.136,198.51.100.80,38799,8333,synthetic_tx_00001657,"[""synthetic_wallet_000390""]","[""synthetic_wallet_001084""]",[0.82986373],[0.82966936],0.00019435,P2PKH,GB,64521,NORMAL
2025-01-13T20:01:56+00:00,198.51.100.129,203.0.113.19,6244,18444,synthetic_tx_00001658,"[""synthetic_wallet_001133""]","[""synthetic_wallet_001277""]",[1.89935955],[1.8979892],0.00137033,P2WPKH,IN,64514,NORMAL
2025-01-14T11:21:20+00:00,198.51.100.215,192.0.2.155,44139,8333,synthetic_tx_00001659,"[""synthetic_wallet_001219""]","[""synthetic_wallet_001655"",""synthetic_wallet_000167""]",[2.30115387],"[1.15025889,1.1502589]",0.00063606,P2PKH,FR,64520,MIXING_LIKE
2025-01-15T00:08:45+00:00,198.51.100.133,192.0.2.161,31775,443,synthetic_tx_00001660,"[""synthetic_wallet_000387""]","[""synthetic_wallet_002411""]",[0.31173031],[0.31100959],0.0007207,P2PKH,NL,64518,NORMAL
2025-01-16T09:00:50+00:00,192.0.2.171,192.0.2.49,43523,18444,synthetic_tx_00001661,"[""synthetic_wallet_002421""]","[""synthetic_wallet_002299""]",[0.25092175],[0.25066084],0.00026089,P2PKH,JP,64512,NORMAL
2025-01-17T18:33:25+00:00,192.0.2.69,192.0.2.146,45680,8333,synthetic_tx_00001662,"[""synthetic_wallet_000069""]","[""synthetic_wallet_000896"",""synthetic_wallet_000520"",""synthetic_wallet_000695""]",[0.63453702],"[0.2113064,0.2113064,0.21130641]",0.00061779,P2WPKH,JP,64520,EXCHANGE_LIKE
2025-01-18T19:56:10+00:00,192.0.2.19,203.0.113.11,41214,8333,synthetic_tx_00001663,"[""synthetic_wallet_000769""]","[""synthetic_wallet_002019""]",[0.63288367],[0.63223336],0.00065029,P2SH_P2WPKH,US,64520,NORMAL
2025-01-19T04:57:33+00:00,198.51.100.195,203.0.113.154,60710,8333,synthetic_tx_00001664,"[""synthetic_wallet_001199""]","[""synthetic_wallet_001412""]",[1.04107545],[1.04018518],0.00089025,P2WPKH,BR,64520,LAYERING_LIKE
2025-01-20T09:17:03+00:00,203.0.113.3,192.0.2.223,65106,8333,synthetic_tx_00001665,"[""synthetic_wallet_000511""]","[""synthetic_wallet_001723""]",[1.63842716],[1.6376756],0.00075154,P2SH_P2WPKH,FR,64512,NORMAL
2025-01-19T10:07:45+00:00,192.0.2.177,203.0.113.19,8886,80,synthetic_tx_00001666,"[""synthetic_wallet_000177""]","[""synthetic_wallet_000527""]",[3.35922489],[3.35826005],0.00096482,P2SH_P2WPKH,JP,64518,RAPID_TRANSFER
2025-01-22T14:22:16+00:00,192.0.2.196,192.0.2.191,63899,8333,synthetic_tx_00001667,"[""synthetic_wallet_000946""]","[""synthetic_wallet_000191"",""synthetic_wallet_000296""]",[0.37575707],"[0.18771101,0.18771102]",0.00033502,P2PKH,AU,64517,EXCHANGE_LIKE
2025-01-23T07:30:44+00:00,198.51.100.200,192.0.2.57,43488,443,synthetic_tx_00001668,"[""synthetic_wallet_000454""]","[""synthetic_wallet_000057"",""synthetic_wallet_001695"",""synthetic_wallet_000439"",""synthetic_wallet_001400""]",[1.14533253],"[0.28627587,0.28627587,0.28627587,0.28627589]",0.00022901,P2WPKH,AU,64515,EXCHANGE_LIKE
2025-01-21T10:07:48+00:00,192.0.2.97,203.0.113.119,13344,18444,synthetic_tx_00001669,"[""synthetic_wallet_000097""]","[""synthetic_wallet_002127"",""synthetic_wallet_001128"",""synthetic_wallet_001818"",""synthetic_wallet_000827""]",[2.66918287],"[0.66714823,0.66714823,0.66714823,0.66714824]",0.00058992,P2SH_P2WPKH,US,64518,HIGH_NETWORK_DIVERSITY
2025-01-25T01:46:53+00:00,198.51.100.118,198.51.100.39,11418,8333,synthetic_tx_00001670,"[""synthetic_wallet_001122""]","[""synthetic_wallet_001793""]",[0.6676726],[0.66701697],0.00065561,P2PKH,GB,64513,NORMAL
2025-01-07T10:07:50+00:00,192.0.2.135,198.51.100.182,10244,8333,synthetic_tx_00001671,"[""synthetic_wallet_000135""]","[""synthetic_wallet_001186""]",[7.47060802],[7.46928485],0.00132315,P2SH_P2WPKH,NL,64516,RAPID_TRANSFER
2025-01-27T19:16:54+00:00,192.0.2.57,198.51.100.186,20894,8333,synthetic_tx_00001672,"[""synthetic_wallet_000057""]","[""synthetic_wallet_001940""]",[0.20997282],[0.2092857],0.0006871,P2TR,JP,64518,NORMAL
2025-01-28T14:13:16+00:00,198.51.100.125,198.51.100.201,29737,80,synthetic_tx_00001673,"[""synthetic_wallet_001129""]","[""synthetic_wallet_001955""]",[0.71061676],[0.70989102],0.00072572,P2SH_P2WPKH,US,64520,NORMAL
2025-01-29T23:22:13+00:00,192.0.2.76,192.0.2.11,48291,8333,synthetic_tx_00001674,"[""synthetic_wallet_001576""]","[""synthetic_wallet_002261"",""synthetic_wallet_002089""]",[2.33824183],"[1.16903408,1.16903409]",0.00017364,P2WPKH,SG,64517,EXCHANGE_LIKE
2025-01-30T02:17:33+00:00,198.51.100.110,203.0.113.109,16832,443,synthetic_tx_00001675,"[""synthetic_wallet_001114""]","[""synthetic_wallet_002117"",""synthetic_wallet_001272"",""synthetic_wallet_001655"",""synthetic_wallet_000084""]",[1.43953188],"[0.35955087,0.35955087,0.35955087,0.35955089]",0.00132836,P2SH_P2WPKH,AU,64515,EXCHANGE_LIKE
2025-01-20T10:07:55+00:00,192.0.2.172,192.0.2.29,61436,8333,synthetic_tx_00001676,"[""synthetic_wallet_000172""]","[""synthetic_wallet_002279""]",[10.36072539],[10.35933797],0.0013874,P2TR,SG,64513,RAPID_TRANSFER
2025-01-18T10:07:56+00:00,192.0.2.1,192.0.2.82,32548,8333,synthetic_tx_00001677,"[""synthetic_wallet_000001""]","[""synthetic_wallet_000082"",""synthetic_wallet_001342""]",[7.58408457],"[3.79178301,3.79178301]",0.00051853,P2PKH,US,64512,HIGH_NETWORK_DIVERSITY
2025-02-02T22:53:44+00:00,192.0.2.241,198.51.100.110,40448,8333,synthetic_tx_00001678,"[""synthetic_wallet_001741""]","[""synthetic_wallet_001114"",""synthetic_wallet_002403"",""synthetic_wallet_000818""]",[1.0347865],"[0.34450734,0.34450734,0.34450735]",0.00126445,P2WPKH,US,64512,EXCHANGE_LIKE
